id	name	formula	rt	smiles.std	status
0345_01183	Lithocholic acid	C24H40O3	6.243		'PUGREST.BadRequest: error: '
0345_01190	ω-Muricholic acid	C24H40O5	4.229		'PUGREST.BadRequest: error: '
0345_01191	α-Muricholic acid	C24H40O5	4.3		'PUGREST.BadRequest: error: '
0345_01195	Cholic acid 7-​sulfate	C24H40O8S	3.973		'PUGREST.BadRequest: error: '
0345_01196	Glycolithocholic acid	C26H43NO4	5.493		'PUGREST.BadRequest: error: '
0345_01198	Glycohyodeoxycholic acid	C26H43NO5	4.229		'PUGREST.BadRequest: error: '
0345_01199	Glycoursodeoxycholic acid	C26H43NO5	4.229		'PUGREST.BadRequest: error: '
0345_01200	Glycodeoxycholic acid	C26H43NO5	4.836		'PUGREST.BadRequest: error: '
0345_01209	ω-Tauromuricholic acid	C26H45NO7S	3.645		'PUGREST.BadRequest: error: '
0345_01210	α-Tauromuricholic acid	C26H45NO7S	3.529		'PUGREST.BadRequest: error: '
0345_01211	β-Tauromuricholic acid	C26H45NO7S	3.529		'PUGREST.BadRequest: error: '
0345_01212	Taurohyocholic acid	C26H45NO7S	3.645		'PUGREST.BadRequest: error: '
