id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0403_00129			0.79	11163	C(C(=O)NCC(=O)O)N	C(C(=O)NCC(=O)O)N							
0403_00130			0.791	73563	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)N)O)O)O)O								
0403_00131			0.793	1123	C(CS(=O)(=O)O)N	C(CS(=O)(=O)O)N							
0403_00132			0.794	5951	C([C@@H](C(=O)O)N)O								
0403_00133			0.795	75606	C(C(=O)O)NC=O	C(C(=O)O)NC=O							
0403_00134			0.797	66535	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)O								
0403_00135			0.802	119	C(CC(=O)O)CN	C(CC(=O)O)CN							
0403_00136			0.804	13804	C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O								
0403_00137			0.806	5862	C([C@@H](C(=O)O)N)S								
0403_00138			0.809	71920	C[N+](C)(C)CCOP(=O)([O-])OC[C@H](CO)O								
0403_00139			0.809	89034	CS(=N)(=O)CC[C@@H](C(=O)O)N								
0403_00140			0.809	107812	C(CS(=O)O)N	C(CS(=O)O)N							
0403_00141			0.81	5961	C(CC(=O)N)[C@@H](C(=O)O)N								
0403_00142			0.81	439774	C1[C@H]([C@@H](C(=O)C=C1C(=O)O)O)O								
0403_00143			0.812	6288	C[C@H]([C@@H](C(=O)O)N)O								
0403_00144			0.812	12647	C(CO)[C@@H](C(=O)O)N								
0403_00145			0.812	99289	C[C@@H]([C@@H](C(=O)O)N)O								
0403_00146			0.813	137	C(CC(=O)O)C(=O)CN	C(CC(=O)O)C(=O)CN							
0403_00147			0.813	825	C1C(CNC1C(=O)O)O	C1C(CNC1C(=O)O)O							
0403_00148			0.813	5810	C1[C@H](CN[C@@H]1C(=O)O)O								
0403_00149			0.813	69248	C1[C@H](NCC1O)C(=O)O								
0403_00150			0.813	440014	C1[C@H](CN[C@H]1C(=O)O)O								
0403_00151			0.813	657272	C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O								
0403_00152			0.817	92043367	[2H][C@@]1([C@]([C@@](OC([C@]1([2H])O)([2H])O)([2H])C([2H])([2H])O)([2H])O)O								
0403_00153			0.818	439197	CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O								
0403_00154			0.819	440120	C[N+](C)(C)CCCC[C@@H](C(=O)[O-])N								
0403_00155			0.82	85782	C1=CC(=C(C=C1C(C(=O)O)O)O)O	C1=CC(=C(C=C1C(C(=O)O)O)O)O							
0403_00156			0.822	6251	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O								
0403_00157			0.822	11850	C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O								
0403_00158			0.822	439268	C1[C@H]([C@@H]([C@H](OC1O)CO)O)O								
0403_00159			0.825	5280523	CC(C)[C@@](CC(=O)O)(C(=O)O)O								
0403_00160			0.826	763	C(C(=O)O)N=C(N)N	C(C(=O)O)N=C(N)N							
0403_00161			0.827	204	C1(C(=O)NC(=O)N1)NC(=O)N	C1(C(=O)NC(=O)N1)NC(=O)N							
0403_00162			0.827	7322	C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O	C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O							
0403_00163			0.827	151138	C1CC(CCC1C(=O)O)O	C1CC(CCC1C(=O)O)O							
0403_00164			0.828	5280451	C(=C\C(=O)O)\C(=O)N								
0403_00165			0.829	535	C1CC1(C(=O)O)N	C1CC1(C(=O)O)N							
0403_00166			0.829	65063	C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)O)O								
0403_00167			0.83	352294	CC(=O)NC(CO)C(=O)O	CC(=O)NC(CO)C(=O)O							
0403_00168			0.831	9750	C(C[C@@H](C(=O)O)N)CNC(=O)N								
0403_00169			0.831	10917	C[N+](C)(C)C[C@@H](CC(=O)[O-])O								
0403_00170			0.832	1029	C(CC(C(=O)O)N)C(CN)O								
0403_00171			0.832	3032849	C(C[C@@H](C(=O)O)N)[C@H](CN)O								
0403_00172			0.836	439406	C(COC(=O)CCC(=O)O)[C@@H](C(=O)O)N								
0403_00173			0.837	99715	CC(=O)N[C@@H](CC(=O)N)C(=O)O								
0403_00174			0.839	673	CN(C)CC(=O)O	CN(C)CC(=O)O							
0403_00175			0.839	827	C(C(C(C(CO)O)O)O)O	C(C(C(C(CO)O)O)O)O							
0403_00176			0.839	6119	CC(C)(C(=O)O)N	CC(C)(C(=O)O)N							
0403_00177			0.839	6657	CCC(C(=O)O)N	CCC(C(=O)O)N							
0403_00178			0.839	6912	C([C@H](C([C@H](CO)O)O)O)O								
0403_00179			0.839	64956	CC(CN)C(=O)O	CC(CN)C(=O)O							
0403_00180			0.839	439255	C([C@@H](C([C@H](CO)O)O)O)O								
0403_00181			0.839	439691	CC[C@H](C(=O)O)N								
0403_00182			0.842	725	C[N+](C)(C)CCCC(=O)[O-]	C[N+](C)(C)CCCC(=O)[O-]							
0403_00183			0.842	6134	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O								
0403_00184			0.844	6262	C(C[C@@H](C(=O)O)N)CN								
0403_00185			0.844	71082	C(C[C@H](C(=O)O)N)CN								
0403_00186			0.844	439213	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O								
0403_00187			0.844	136664749	C1=NC2=C(N1C3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N								
0403_00188			0.846	892	C1(C(C(C(C(C1O)O)O)O)O)O	C1(C(C(C(C(C1O)O)O)O)O)O							
0403_00189			0.846	5793	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O								
0403_00190			0.846	6036	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O								
0403_00191			0.846	6904	C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O								
0403_00192			0.846	18950	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O								
0403_00193			0.846	79025	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O								
0403_00194			0.846	439192	C1[C@@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O								
0403_00195			0.846	439312	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O								
0403_00196			0.846	439507	C([C@@H]1[C@H]([C@H]([C@H](C(O1)O)O)O)O)O								
0403_00197			0.846	441036	C1[C@H]([C@H]([C@H](C(O1)(CO)O)O)O)O								
0403_00198			0.846	2723872	C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O								
0403_00199			0.846	10130220	C([C@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O								
0403_00200			0.847	247	C[N+](C)(C)CC(=O)[O-]	C[N+](C)(C)CC(=O)[O-]							
0403_00201			0.847	6022	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N								
0403_00202			0.847	10972	CC(=O)NCC(=O)O	CC(=O)NCC(=O)O							
0403_00203			0.847	439216	C1[C@H](NC(=O)NC1=O)C(=O)O								
0403_00204			0.849	499	C1CC(=O)NC1C(=O)O								
0403_00205			0.849	7405	C1CC(=O)N[C@@H]1C(=O)O								
0403_00206			0.849	439685	C1CC(=O)N[C@H]1C(=O)O								
0403_00207			0.852	229	C1C(C(C(C(O1)O)O)O)O	C1C(C(C(C(O1)O)O)O)O							
0403_00208			0.852	5779	C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O								
0403_00209			0.852	135191	C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O								
0403_00210			0.852	169019	C([C@H]([C@@H](CO)O)O)O								
0403_00211			0.852	222285	C([C@H]([C@H](CO)O)O)O								
0403_00212			0.852	439195	C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O								
0403_00213			0.852	439240	C1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O								
0403_00214			0.852	10975657	C1[C@H]([C@H]([C@H](C(O1)O)O)O)O								
0403_00215			0.853	65083	C1=CC(=C(C=C1C(=O)O)N)O	C1=CC(=C(C=C1C(=O)O)N)O							
0403_00216			0.853	127115	C1=C(C=C(C=C1N)O)C(=O)O	C1=C(C=C(C=C1N)O)C(=O)O							
0403_00217			0.855	5962	C(CCN)C[C@@H](C(=O)O)N								
0403_00218			0.855	36143	C1=CC(=CC=C1[C@@H](C(=O)O)N)O								
0403_00219			0.857	18690341	C1=CC(=CC=C1C(=O)O)OS(=O)(=O)O	C1=CC(=CC=C1C(=O)O)OS(=O)(=O)O							
0403_00220			0.857	21126437	C1=CC(=CC(=C1)OS(=O)(=O)O)C(=O)O	C1=CC(=CC(=C1)OS(=O)(=O)O)C(=O)O							
0403_00221			0.86	441	CC(CC(=O)O)O	CC(CC(=O)O)O							
0403_00222			0.86	92135	C[C@H](CC(=O)O)O								
0403_00223			0.86	440864	CC[C@@H](C(=O)O)O								
0403_00224			0.86	11217234	C[C@H](CO)C(=O)O								
0403_00225			0.861	439373	C([C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O)O								
0403_00226			0.862	24139	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O								
0403_00227			0.863	239	C(CN)C(=O)O								
0403_00228			0.863	5526	C1CC(CCC1CN)C(=O)O	C1CC(CCC1CN)C(=O)O							
0403_00229			0.863	97328	C([C@@H](C(=O)O)N)N								
0403_00230			0.864	72924	C1=CC(=O)NC=C1C(=O)O	C1=CC(=O)NC=C1C(=O)O							
0403_00231			0.865	6274	C1=C(NC=N1)C[C@@H](C(=O)O)N								
0403_00232			0.867	72	C1=CC(=C(C=C1C(=O)O)O)O	C1=CC(=C(C=C1C(=O)O)O)O							
0403_00233			0.867	7424	C1=C(C=C(C=C1O)O)C(=O)O	C1=C(C=C(C=C1O)O)C(=O)O							
0403_00234			0.868	967	C1=C(NC(=O)NC1=O)C(=O)O	C1=C(NC(=O)NC1=O)C(=O)O							
0403_00235			0.868	96215	C1=C(NC=N1)CC(=O)O	C1=C(NC=N1)CC(=O)O							
0403_00236			0.869	65072	C(CCNC(=O)N)C[C@@H](C(=O)O)N								
0403_00237			0.871	2724705	C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)O2)O)O)O								
0403_00238			0.872	586	CN(CC(=O)O)C(=N)N	CN(CC(=O)O)C(=N)N							
0403_00239			0.872	135398658	C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N								
0403_00240			0.873	25561	CC(=O)NC(CCC(=O)N)C(=O)O	CC(=O)NC(CCC(=O)N)C(=O)O							
0403_00241			0.874	11874	C1=CC(=C(C(=C1C(=O)O)O)O)O	C1=CC(=C(C(=C1C(=O)O)O)O)O							
0403_00242			0.874	7045767	CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C								
0403_00243			0.875	5570	C[N+]1=CC=CC(=C1)C(=O)[O-]	C[N+]1=CC=CC(=C1)C(=O)[O-]							
0403_00244			0.875	978	C1=CC(=CC=C1C(=O)O)N	C1=CC(=CC=C1C(=O)O)N							
0403_00245			0.875	439224	C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN								
0403_00246			0.876	1175	C12=C(NC(=O)N1)NC(=O)NC2=O	C12=C(NC(=O)N1)NC(=O)NC2=O							
