id	name	formula	rt	smiles.std	status
0239_00119	GALACTOSE 1-PHOSPHATE	C6H13O9P	0.632		'PUGREST.BadRequest: error: '
0239_00120	MANNOSE 6-PHOSPHATE	C6H13O9P	0.632		'PUGREST.BadRequest: error: '
0239_00121	FRUCTOSE 6-PHOSPHATE	C6H13O9P	0.632		'PUGREST.BadRequest: error: '
0239_00122	CYTIDINE MONOPHOSPHATE	C9H14N3O8P	0.632		'PUGREST.BadRequest: error: '
0239_00123	GLUCONATE	C6H12O7	0.633		'PUGREST.BadRequest: error: '
0239_00124	GLUCOSE 6-PHOSPHATE	C6H13O9P	0.633		'PUGREST.BadRequest: error: '
0239_00125	PHOSPHOSERINE	C3H8NO6P	0.635		'PUGREST.BadRequest: error: '
0239_00126	GLUCONATE	C6H12O7	0.635		'PUGREST.BadRequest: error: '
0239_00127	GLUCOSE 6-PHOSPHATE	C6H13O9P	0.635		'PUGREST.BadRequest: error: '
0239_00128	CYTIDINE MONOPHOSPHATE	C9H14N3O8P	0.635		'PUGREST.BadRequest: error: '
0239_00129	TREHALOSE	C12H22O11	0.635		'PUGREST.BadRequest: error: '
0239_00130	SUCROSE	C12H22O11	0.649		'PUGREST.BadRequest: error: '
0239_00131	MELIBIOSE	C12H22O11	0.649		'PUGREST.BadRequest: error: '
0239_00132	MALTOSE	C12H22O11	0.649		'PUGREST.BadRequest: error: '
0239_00133	CELLOBIOSE	C12H22O11	0.649		'PUGREST.BadRequest: error: '
0239_00134	PALATINOSE	C12H22O11	0.649		'PUGREST.BadRequest: error: '
0239_00135	N-ALPHA-ACETYLLYSINE	C8H16N2O3	0.655		'PUGREST.BadRequest: error: '
0239_00136	CYTIDINE 2',3'-CYCLIC PHOSPHATE	C9H12N3O7P	0.655		'PUGREST.BadRequest: error: '
0239_00137	ADP-GLUCOSE	C16H25N5O15P2	0.655		'PUGREST.BadRequest: error: '
0239_00138	URIDINE DIPHOSPHATE-N-ACETYLGALACTOSAMINE	C17H27N3O17P2	0.655		'PUGREST.BadRequest: error: '
0239_00139	URIDINE DIPHOSPHATE-N-ACETYLGLUCOSAMINE	C17H27N3O17P2	0.655		'PUGREST.BadRequest: error: '
0239_00140	GALACTARATE	C6H10O8	0.657		'PUGREST.BadRequest: error: '
0239_00141	HOMOCYSTINE	C8H16N2O4S2	0.657		'PUGREST.BadRequest: error: '
0239_00142	QUINATE	C7H12O6	0.66		'PUGREST.BadRequest: error: '
0239_00143	N-ACETYLNEURAMINATE	C11H19NO9	0.66		'PUGREST.BadRequest: error: '
0239_00145	Allantoin	C4H6N4O3	0.677		'PUGREST.BadRequest: error: '
0239_00146	TARTRATE	C4H6O6	0.679		'PUGREST.BadRequest: error: '
0239_00147	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P	0.679		'PUGREST.BadRequest: error: '
0239_00148	ADENOSINE-MONOPHOSPHATE	C10H14N5O7P	0.679		'PUGREST.BadRequest: error: '
0239_00149	MALONATE	C3H4O4	0.682		'PUGREST.BadRequest: error: '
0239_00150	TARTRATE	C4H6O6	0.682		'PUGREST.BadRequest: error: '
0239_00151	CITRATE	C6H8O7	0.682		'PUGREST.BadRequest: error: '
0239_00152	ISOCITRATE	C6H8O7	0.682		'PUGREST.BadRequest: error: '
0239_00153	CYTIDINE	C9H13N3O5	0.682		'PUGREST.BadRequest: error: '
0239_00154	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P	0.682		'PUGREST.BadRequest: error: '
0239_00155	URIDINE MONOPHOSPHATE	C9H13N2O9P	0.682		'PUGREST.BadRequest: error: '
0239_00156	GLYCERATE	C3H6O4	0.682		'PUGREST.BadRequest: error: '
0239_00157	AICAR	C9H15N4O8P	0.682		'PUGREST.BadRequest: error: '
0239_00158	URIDINE DIPHOSPHATE GLUCOSE	C15H24N2O17P2	0.682		'PUGREST.BadRequest: error: '
0239_00159	URIDINE DIPHOSPHATE GLUCOSE	C15H24N2O17P2	0.682		'PUGREST.BadRequest: error: '
0239_00160	URIDINE DIPHOSPHATEGALACTOSE	C15H24N2O17P2	0.682		'PUGREST.BadRequest: error: '
0239_00161	PYRIDOXAL	C8H9NO3	0.699		'PUGREST.BadRequest: error: '
0239_00162	N-ACETYLASPARAGINE	C6H10N2O4	0.702		'PUGREST.BadRequest: error: '
0239_00163	DTDP-D-GLUCOSE	C16H26N2O16P2	0.702		'PUGREST.BadRequest: error: '
0239_00164	OROTATE	C5H4N2O4	0.704		'PUGREST.BadRequest: error: '
0239_00165	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.704		'PUGREST.BadRequest: error: '
0239_00166	INOSINE MONOPHOSPHATE	C10H13N4O8P	0.704		'PUGREST.BadRequest: error: '
0239_00167	ADENINE	C5H5N5	0.704		'PUGREST.BadRequest: error: '
0239_00168	DEOXYURIDINE-MONOPHOSPHATE	C9H13N2O8P	0.704		'PUGREST.BadRequest: error: '
0239_00169	XANTHOSINE-MONOPHOSPHATE	C10H13N4O9P	0.704		'PUGREST.BadRequest: error: '
0239_00171	Orotic acid	C5H4N2O4	0.724		'PUGREST.BadRequest: error: '
0239_00172	3-DEHYDROSHIKIMATE	C7H8O5	0.727		'PUGREST.BadRequest: error: '
0239_00173	URACIL	C4H4N2O2	0.752		'PUGREST.BadRequest: error: '
0239_00174	DIHYDROOROTATE	C5H6N2O4	0.752		'PUGREST.BadRequest: error: '
0239_00175	DL-Isocitric acid trisodium salt hydrate	C6H8O7	0.77		'PUGREST.BadRequest: error: '
0239_00176	MALATE	C4H6O5	0.775		'PUGREST.BadRequest: error: '
0239_00177	MALATE	C4H6O5	0.775		'PUGREST.BadRequest: error: '
0239_00178	2-Oxobutyric acid	C4H6O3	0.798		'PUGREST.BadRequest: error: '
0239_00179	α-Ketoglutaric acid	C5H6O5	0.798		'PUGREST.BadRequest: error: '
0239_00183	NICOTINATE	C6H5NO2	0.869		'PUGREST.BadRequest: error: '
0239_00184	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.891		'PUGREST.BadRequest: error: '
0239_00185	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.891		'PUGREST.BadRequest: error: '
0239_00186	N-ACETYLASPARTATE	C6H9NO5	0.891		'PUGREST.BadRequest: error: '
0239_00187	3-Hydroxyglutaric acid	C5H8O5	0.912		'PUGREST.BadRequest: error: '
0239_00188	THYROTROPIN RELEASING HORMONE	C16H22N6O4	0.914		'PUGREST.BadRequest: error: '
0239_00189	2-Oxoadipic acid	C6H8O5	0.914		'PUGREST.BadRequest: error: '
0239_00190	URIDINE	C9H12N2O6	0.916		'PUGREST.BadRequest: error: '
0239_00191	MALEATE	C4H4O4	0.931		'PUGREST.BadRequest: error: '
0239_00192	FUMARATE	C4H4O4	0.931		'PUGREST.BadRequest: error: '
0239_00193	QUINOLINATE	C7H5NO4	0.936		'PUGREST.BadRequest: error: '
0239_00194	DEOXYURIDINE	C9H12N2O5	0.936		'PUGREST.BadRequest: error: '
0239_00195	GLUTARYLCARNITINE	C12H21NO6	0.936		'PUGREST.BadRequest: error: '
0239_00196	DEOXYGUANOSINE	C10H13N5O4	0.938		'PUGREST.BadRequest: error: '
0239_00197	TYROSINE	C9H11NO3	0.939		'PUGREST.BadRequest: error: '
0239_00198	GUANOSINE	C10H13N5O5	0.939		'PUGREST.BadRequest: error: '
0239_00199	(RS)-Mevalonic acid lithium salt	C6H12O4	0.956		'PUGREST.BadRequest: error: '
0239_00200	3,4 DIHYDROXYMANDELATE	C8H8O5	0.958		'PUGREST.BadRequest: error: '
0239_00201	Tricarballylic acid	C6H8O6	0.961		'PUGREST.BadRequest: error: '
0239_00203	5-AMINOLEVULINATE	C5H9NO3	0.983		'PUGREST.BadRequest: error: '
0239_00204	N-ACETYLALANINE	C5H9NO3	0.983		'PUGREST.BadRequest: error: '
0239_00205	SUCCINATE	C4H6O4	0.988		'PUGREST.BadRequest: error: '
0239_00207	4-Pyridoxolactone	C8H7NO3	1.005		'PUGREST.BadRequest: error: '
0239_00208	XANTHOSINE	C10H12N4O6	1.008		'PUGREST.BadRequest: error: '
0239_00209	4-QUINOLINECARBOXYLATE	C10H7NO2	1.028		'PUGREST.BadRequest: error: '
0239_00210	3-HYDROXYMETHYLGLUTARATE	C6H10O5	1.102		'PUGREST.BadRequest: error: '
0239_00211	3-Hydroxy-3-methylglutaric acid	C6H10O5	1.126		'PUGREST.BadRequest: error: '
0239_00212	4-PYRIDOXATE	C8H9NO4	1.151		'PUGREST.BadRequest: error: '
0239_00213	4-ACETAMIDOBUTANOATE	C6H11NO3	1.244		'PUGREST.BadRequest: error: '
0239_00214	Methylmalonic acid	C4H6O4	1.285		'PUGREST.BadRequest: error: '
0239_00215	Glutaric acid	C5H8O4	1.635		'PUGREST.BadRequest: error: '
0239_00216	GLUTARATE	C5H8O4	1.64		'PUGREST.BadRequest: error: '
0239_00217	1-METHYLADENOSINE	C11H15N5O4	1.734		'PUGREST.BadRequest: error: '
0239_00218	3-METHOXY-4-HYDROXYMANDELATE	C9H10O5	1.755		'PUGREST.BadRequest: error: '
0239_00219	DL-4-Hydroxy-3-methoxymandelic acid	C9H10O5	1.783		'PUGREST.BadRequest: error: '
0239_00220	2,5-Furandicarboxylic acid	C6H4O5	1.799		'PUGREST.BadRequest: error: '
0239_00221	α-Keto Isovaleric Acid Sodium Salt	C5H8O3	1.848		'PUGREST.BadRequest: error: '
0239_00222	THYMIDINE	C10H14N2O5	1.877		'PUGREST.BadRequest: error: '
0239_00223	PHENYLALANINE	C9H11NO2	1.926		'PUGREST.BadRequest: error: '
0239_00224	ITACONATE	C5H6O4	2.056		'PUGREST.BadRequest: error: '
0239_00225	2-METHYLMALEATE	C5H6O4	2.056		'PUGREST.BadRequest: error: '
0239_00226	3-Hydroxymandelic acid	C8H8O4	2.156		'PUGREST.BadRequest: error: '
0239_00227	HOMOGENTISATE	C8H8O4	2.176		'PUGREST.BadRequest: error: '
0239_00228	3-NITRO-L-TYROSINE	C9H10N2O5	2.389		'PUGREST.BadRequest: error: '
0239_00229	2,6-DIHYDROXYPYRIDINE	C5H5NO2	2.434		'PUGREST.BadRequest: error: '
0239_00230	PYRROLE-2-CARBOXYLATE	C5H5NO2	2.434		'PUGREST.BadRequest: error: '
0239_00232	Adipic acid	C6H10O4	2.57		'PUGREST.BadRequest: error: '
0239_00233	ADENINE	C5H5N5	2.583		'PUGREST.BadRequest: error: '
0239_00234	METHYLTHIOADENOSINE	C11H15N5O3S	2.583		'PUGREST.BadRequest: error: '
0239_00235	THEOPHYLLINE	C7H8N4O2	2.602		'PUGREST.BadRequest: error: '
0239_00236	PARAXANTHINE	C7H8N4O2	2.602		'PUGREST.BadRequest: error: '
0239_00237	Xanthurenic acid	C10H7NO4	2.619		'PUGREST.BadRequest: error: '
0239_00238	5-VALEROLACTONE	C5H8O2	2.62		'PUGREST.BadRequest: error: '
0239_00239	PENTANOATE	C5H10O2	2.62		'PUGREST.BadRequest: error: '
0239_00240	METHYGLUTARATE	C6H10O4	2.62		'PUGREST.BadRequest: error: '
0239_00241	XANTHURENATE	C10H7NO4	2.62		'PUGREST.BadRequest: error: '
0239_00242	3-Hydroxysuberic Acid	C8H14O5	2.626		'PUGREST.BadRequest: error: '
0239_00243	2-HYDROXY-4-(METHYLTHIO)BUTANOATE	C5H10O3S	2.643		'PUGREST.BadRequest: error: '
0239_00244	3-Methylglutaric acid	C6H10O4	2.649		'PUGREST.BadRequest: error: '
0239_00245	TRYPTOPHAN	C11H12N2O2	2.651		'PUGREST.BadRequest: error: '
0239_00246	TRYPTOPHAN	C11H12N2O2	2.653		'PUGREST.BadRequest: error: '
0239_00247	BENZOATE	C7H6O2	2.665		'PUGREST.BadRequest: error: '
0239_00248	BENZOATE	C7H6O2	2.665		'PUGREST.BadRequest: error: '
0239_00249	4-HYDROXYBENZALDEHYDE	C7H6O2	2.665		'PUGREST.BadRequest: error: '
0239_00250	3-HYDROXYBENZALDEHYDE	C7H6O2	2.665		'PUGREST.BadRequest: error: '
0239_00251	3,4-DIHYDROXYPHENYLACETATE	C8H8O4	2.665		'PUGREST.BadRequest: error: '
0239_00252	FAD	C27H33N9O15P2	2.67		'PUGREST.BadRequest: error: '
0239_00253	FOLATE	C19H19N7O6	2.675		'PUGREST.BadRequest: error: '
0239_00255	4,6-Dioxoheptanoic acid	C7H10O4	2.688		'PUGREST.BadRequest: error: '
0239_00256	PHENYLACETALDEHYDE	C8H8O	2.691		'PUGREST.BadRequest: error: '
0239_00257	PHENYL ACETATE	C8H8O2	2.691		'PUGREST.BadRequest: error: '
0239_00258	PHENYLACETATE	C8H8O2	2.691		'PUGREST.BadRequest: error: '
0239_00259	HOMOVANILLATE	C9H10O4	2.691		'PUGREST.BadRequest: error: '
0239_00260	HYDROXYPHENYLLACTATE	C9H10O4	2.691		'PUGREST.BadRequest: error: '
0239_00261	Dinotefuran	C7H14N4O3	2.695		'PUGREST.BadRequest: error: '
0239_00262	INDOLEACETALDEHYDE	C10H9NO	2.714		'PUGREST.BadRequest: error: '
0239_00264	β-(m-Hydroxyphenyl)hydracrylic Acid	C9H10O4	2.741		'PUGREST.BadRequest: error: '
0239_00265	KYNURENATE	C10H7NO3	2.759		'PUGREST.BadRequest: error: '
0239_00266	Indole-3-carboxaldehyde	C9H7NO	2.763		'PUGREST.BadRequest: error: '
0239_00267	Kynurenic acid	C10H7NO3	2.763		'PUGREST.BadRequest: error: '
0239_00268	O-ACETYLSERINE	C5H9NO4	2.789		'PUGREST.BadRequest: error: '
0239_00269	N-ACETYLMETHIONINE	C7H13NO3S	2.789		'PUGREST.BadRequest: error: '
0239_00270	CYTIDINE DIPHOSPHATE	C9H15N3O11P2	2.789		'PUGREST.BadRequest: error: '
0239_00271	DL-Vanillactic acid lithium salt hydrate	C10H12O5	2.857		'PUGREST.BadRequest: error: '
0239_00272	3-Propylmalic acid	C7H12O5	2.861		'PUGREST.BadRequest: error: '
0239_00274	5-HYDROXYINDOLEACETATE	C10H9NO3	2.878		'PUGREST.BadRequest: error: '
0239_00275	Thiabendazole	C10H7N3S	2.886		'PUGREST.BadRequest: error: '
0239_00276	THIOPURINE S-METHYLETHER	C6H6N4S	2.899		'PUGREST.BadRequest: error: '
0239_00277	2,5-DIHYDROXYBENZOATE	C7H6O4	2.948		'PUGREST.BadRequest: error: '
0239_00278	N-ACETYLSEROTONIN	C12H14N2O2	2.97		'PUGREST.BadRequest: error: '
0239_00279	INDOXYL SULFATE	C8H7NO4S	2.976		'PUGREST.BadRequest: error: '
0239_00280	RIBOFLAVIN	C17H20N4O6	2.976		'PUGREST.BadRequest: error: '
0239_00282	3-Methyladipic acid	C7H12O4	2.977		'PUGREST.BadRequest: error: '
0239_00283	6-CARBOXYHEXANOATE	C7H12O4	2.993		'PUGREST.BadRequest: error: '
0239_00284	Methiocarb	C11H15NO2S	3.001		'PUGREST.BadRequest: error: '
0239_00285	4-Hydroxyphenylacetic acid	C8H8O3	3.019		'PUGREST.BadRequest: error: '
0239_00286	Penconazole	C13H15Cl2N3	3.04		'PUGREST.BadRequest: error: '
0239_00287	CAFFEATE	C9H8O4	3.041		'PUGREST.BadRequest: error: '
0239_00288	3-(4-HYDROXYPHENYL)PYRUVATE	C9H8O4	3.041		'PUGREST.BadRequest: error: '
0239_00289	3,5-DIIODO-L-TYROSINE	C9H9I2NO3	3.041		'PUGREST.BadRequest: error: '
0239_00290	HIPPURATE	C9H9NO3	3.064		'PUGREST.BadRequest: error: '
0239_00291	Hippuric acid	C9H9NO3	3.064		'PUGREST.BadRequest: error: '
0239_00292	BIOTIN	C10H16N2O3S	3.067		'PUGREST.BadRequest: error: '
0239_00293	3-HYDROXYBENZOATE	C7H6O3	3.161		'PUGREST.BadRequest: error: '
0239_00294	SALICYLATE	C7H6O3	3.161		'PUGREST.BadRequest: error: '
0239_00295	DETHIOBIOTIN	C10H18N2O3	3.255		'PUGREST.BadRequest: error: '
0239_00296	3-Hydroxy Sebacic Acid	C10H18O5	3.261		'PUGREST.BadRequest: error: '
0239_00297	N-ACETYLLEUCINE	C8H15NO3	3.3		'PUGREST.BadRequest: error: '
0239_00298	INDOLE-3-ACETAMIDE	C10H10N2O	3.322		'PUGREST.BadRequest: error: '
0239_00299	SUBERATE	C8H14O4	3.347		'PUGREST.BadRequest: error: '
0239_00300	Phenylpyruvic acid	C9H8O3	3.348		'PUGREST.BadRequest: error: '
0239_00301	Flonicamid	C9H6F3N3O	3.355		'PUGREST.BadRequest: error: '
0239_00302	3-Hydroxyhexanedioic Acid	C6H10O5	3.414		'PUGREST.BadRequest: error: '
0239_00303	INDOLE-3-ETHANOL	C10H11NO	3.442		'PUGREST.BadRequest: error: '
0239_00304	N-ACETYLPHENYLALANINE	C11H13NO3	3.442		'PUGREST.BadRequest: error: '
0239_00306	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.541		'PUGREST.BadRequest: error: '
0239_00307	DL-Indole-3-lactic acid	C11H11NO3	3.561		'PUGREST.BadRequest: error: '
0239_00308	Carbaryl	C12H11NO2	3.563		'PUGREST.BadRequest: error: '
0239_00309	ROSMARINATE	C18H16O8	3.6		'PUGREST.BadRequest: error: '
0239_00310	S-HEXYL-GLUTATHIONE	C16H29N3O6S	3.609		'PUGREST.BadRequest: error: '
0239_00311	Indole-3-carboxylic acid	C9H7NO2	3.655		'PUGREST.BadRequest: error: '
0239_00312	Imidacloprid	C9H10ClN5O2	3.658		'PUGREST.BadRequest: error: '
0239_00313	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	3.673		'PUGREST.BadRequest: error: '
0239_00314	3,5-DIIODO-L-THYRONINE	C15H13I2NO4	3.673		'PUGREST.BadRequest: error: '
0239_00316	AZELATE	C9H16O4	3.699		'PUGREST.BadRequest: error: '
0239_00317	Quinmerac	C11H8ClNO2	3.701		'PUGREST.BadRequest: error: '
0239_00318	MELATONIN	C13H16N2O2	3.745		'PUGREST.BadRequest: error: '
0239_00319	Acetamiprid	C10H11ClN4	3.774		'PUGREST.BadRequest: error: '
0239_00323	INDOLE-3-ACETATE	C10H9NO2	3.863		'PUGREST.BadRequest: error: '
0239_00324	INDOLE-3-ACETATE	C10H9NO2	3.863		'PUGREST.BadRequest: error: '
0239_00325	HYDROQUINONE	C6H6O2	3.863		'PUGREST.BadRequest: error: '
0239_00326	3-Indoleacetic acid	C10H9NO2	3.864		'PUGREST.BadRequest: error: '
0239_00327	Flumetsulam	C16H13F2N3O	3.91		'PUGREST.BadRequest: error: '
0239_00330	SEBACATE	C10H18O4	4.006		'PUGREST.BadRequest: error: '
0239_00331	LIOTHYRONINE	C15H12I3NO4	4.024		'PUGREST.BadRequest: error: '
