company	column	pore size	particle size	inner diameter	length	usp	mode	Column name	full description	Metabolights Term
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	16	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 16 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	16	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 16 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	16	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 16 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	16	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 16 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	16	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 16 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	16	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 16 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	16	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 16 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 20 mm, 5 µm, 120 Å)	
