id	name	formula	rt	smiles.std	status
0231_00115	Dopamine-4-O-sulfate	C8H11NO5S	1.07		'PUGREST.BadRequest: error: '
0231_00116	Dopamine-3-O-sulfate	C8H11NO5S	1.07		'PUGREST.BadRequest: error: '
0231_00117	N-Acetylisoputreanine-gamma-lactam	C9H16N2O2	1.83		'PUGREST.BadRequest: error: '
0231_00119	N-Methylpyridinium	C6H8N+	3.82		'PUGREST.BadRequest: error: '
0231_00120	N-Acetylisoputreanine	C9H18N2O3	4.93		'PUGREST.BadRequest: error: '
0231_00121	N1,N12-Diacetylspermine	C14H30N4O2	6.1		'PUGREST.BadRequest: error: '
0231_00123	Norcotinine	C9H10N2O	1.6		'PUGREST.BadRequest: error: '
0231_00124	Nornicotine	C9H12N2	4.22		'PUGREST.BadRequest: error: '
0231_00126	Imidazolepropionic acid	C6H8N2O2	3.76		'PUGREST.BadRequest: error: '
0231_00127	Phenylethylamine	C8H11N	2.91		'PUGREST.BadRequest: error: '
