rt	comment	id	pubchem.smiles.canonical	pubchem.cid	pubchem.smiles.isomeric
8.157		draft_86029_00689	OCC(CO)(CO)NC(=O)C(=O)NC1=CC=CC=C1	2228308	
8.1605		draft_86029_00690	CCN(CC)CC(=O)NC1=C(C)C(O)=CC=C1C	161824	
8.161		draft_86029_00691	CCC(C)NC(C)CC	12277	
8.167		draft_86029_00692	CCCN(CCC)CCC	7616	
8.1685		draft_86029_00693		5284596	OC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5CC=C
8.1845		draft_86029_00694		5284595	O[C@H]1C=C[C@H]2[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)[C@H]1O5
8.186		draft_86029_00695	N1C2=CC=CC=C2N=C1C1=CN=CC=C1	247635	
8.186		draft_86029_00696	CCC(C)N1CNC2=C(C1)C(=O)NC(=O)N2CC1=CC=CC=C1	16762694	
8.187000000000001		draft_86029_00697	CC(C)(C)N1CC(=O)C=C(C1)C(C)(C)C	871578	
8.187999999999999		draft_86029_00698	CNC1=C(C)C=CC=C1	69137	
8.197		draft_86029_00699	NCCCOC1=CC=CC=C1	18590545	
8.207		draft_86029_00700	NN1C=NC2=C(C3=C(CCC3)S2)C1=N	2815155	
8.208		draft_86029_00701	OC1=C(C(=O)CCC1)C1(O)C(=O)C2=C(C=CC=C2)C1=O	671255	
8.208		draft_86029_00702	CCN1C=C(C(C)=N1)C1=NNC=C1	7017815	
8.209		draft_86029_00703	CC1=C(C=O)C(=O)N(N1)C1=CC=CC=C1	205106	
8.216		draft_86029_00704	OCCCC1C(=O)NC2=CC=CC=C12	12244277	
8.2185		draft_86029_00705	COC1=CC(CCN)=CC(OC)=C1OC	4076	
8.247		draft_86029_00706	CC1(C)CC(O)N=C1C1=CC=CC=C1	3521128	
8.25		draft_86029_00707		575124	CN(C)C(=O)[C@@H]1OC(C)(C)O[C@H]1C(=O)N(C)C
8.257		draft_86029_00708	CCCCNCC(=O)NC1=CC=C(NC(=O)CNCCCC)C=C1	2932279	
8.258000000000001		draft_86029_00709	CCC(C)N1CNC2=C(C1)C(=O)NC(=O)N2C1=CC(C)=C(C)C=C1	16764094	
8.26		draft_86029_00710	NCCCCCCCCCCCCN	17727	
8.26		draft_86029_00711	CN(C)C1=CC=CC(C)=C1	8488	
8.267		draft_86029_00712	CC1CCN(CC1)C(=O)C1CCCNC1	2794685	
8.277		draft_86029_00713	CC1=C(NC2CCCCC2)NC(=O)N=N1	646803	
8.277		draft_86029_00714	S=C1NCN(CC2=CC=CC=C2)CN1	674806	
8.281		draft_86029_00715	CC1=C(NC(=O)C2=CC=CC=C2)C=C(N)C=C1N	683733	
8.281		draft_86029_00716	CC(NC(=O)C1=CN=CC=C1)C(=O)N1CCCCC1	1263447	
8.288		draft_86029_00717	CN1C2NCN(CCC3=CC=CC=C3)CC2C(=O)N(C)C1=O	654787	
8.291		draft_86029_00718	CC1=CC(N)=CC(C)=C1	7949	
8.302		draft_86029_00719	O=C(NN=CC1=CC=NC=C1)C1=CC=CC=C1	310118	
8.307		draft_86029_00720	NC(=O)C1=NC2=CC=CC=C2N=C1	78857	
8.308		draft_86029_00721	NNC(=S)NC1=CC=CC=C1	730679	
8.308		draft_86029_00722	O=C1N(CC2=CC=NC=C2)N=NC2=C1C=CC=C2	3779969	
8.309000000000001		draft_86029_00723	NC1=CC=C(C=C)C=C1	73700	
8.3118		draft_86029_00724	CCCCCC(N)=O	12332	
8.312000000000001		draft_86029_00725	C(N1C=CC=C1)C1=CC=CN=C1	697607	
8.312999999999999		draft_86029_00726	CC(C)(C)NCC(O)COC1=CC=CC2=C1CC(O)C(O)C2	4411	
8.318999999999999		draft_86029_00727	CC[N+](CC)(CC)CC1=CC=CC=C1	66133	
8.322		draft_86029_00728	CC1=NC2=CC(C)=CC=C2N1	74525	
8.333		draft_86029_00729	CN1C(C)=CC2=CC(N)=CC=C12	6484710	
8.338		draft_86029_00730	OC(=O)C1=CC(=CC(=C1)N1CCCC1=O)N1CCCC1=O	11162023	
8.338		draft_86029_00731	CN1CCN(CCC(=O)NC2=CC=C(C)C=C2)CC1	683671	
8.339		draft_86029_00732	NC1=C2N=C3C=CC=CC3=CC2=CC=C1	11353	
8.348		draft_86029_00733	CC1=NN(CC(=O)NC2CC(C)(C)NC(C)(C)C2)C(=O)C2=C1C=CC=C2	1272680	
8.353		draft_86029_00734	CC(=O)NC1=CC(=CC=C1)C(C)=O	346202	
8.354000000000001		draft_86029_00735	NC1=CC2=C(CCC2)C=C1	90496	
8.358		draft_86029_00736	OC(=O)C1CCCN(CCC2=CC=CC=C2)C1	4913024	
8.363999999999999		draft_86029_00737	CC1=[N+](CC(=O)C2=CC=CC=C2)C=CC=C1	10014876	
8.363999999999999		draft_86029_00738	C[N+](C)(C)CCOC(=O)C1=CC=CC=C1	76298	
8.368		draft_86029_00739	CCN(CC)CCNC1=C(N)C(=O)OC2=C1C=CC=C2	774909	
8.369		draft_86029_00740		24210753	N(\N=C\C1=CC=CN=C1)C1=NN=CC2=C1C=CC=C2
8.369		draft_86029_00741	CNC(C)C(O)C1=CC=CC=C1	5032	
8.37		draft_86029_00742	CN(C)C(=O)NC1=CC=CC=C1	7560	
8.374		draft_86029_00743	C1=CN(C=N1)C1=NC=CC2=CC=CC=C12	16766857	
8.374		draft_86029_00744	CC1=NN(CC(=O)NCC2=NC=CC=C2)C(=O)C2=C1C=CC=C2	729388	
8.3765		draft_86029_00745		5360515	OC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5CC1CC1
8.378		draft_86029_00746		122337	N[C@@H](CCC(=O)OCC1=CC=CC=C1)C(O)=O
8.379		draft_86029_00747	NC1=C2C=CC=CC2=NC2=CC=CC=C12	7019	
8.379		draft_86029_00748	CN1C2=C(C=CC=C2)N=C2C(=O)NC(=O)N=C12	817674	
8.38		draft_86029_00749	O=CNC1CCCCC1	13017	
8.384		draft_86029_00750	CCNC1=CC(C)=CC=C1	7603	
8.384		draft_86029_00751	CN(C)CCC(C)(O)CC1=CC=CC=C1	547325	
8.385		draft_86029_00752	CCCCNCCCC	8148	
8.388		draft_86029_00753	CCN(CC)C1=CC=C(CCN)C=C1	16762856	
8.388		draft_86029_00754		3081545	CN[C@H]1[C@@H](O)[C@H]2O[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)[C@H](N)C[C@@H]2O[C@@H]1O[C@H]1O[C@H](CO)[C@@H](N)[C@H](O)[C@H]1O
8.394		draft_86029_00755		5284603	COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C
8.395		draft_86029_00756	OC12CC(CC3=C1N=CC=C3)C1=C2C=CC=C1	807652	
8.398		draft_86029_00757	CC(C)(C)NCC(O)COC1=C2CCC(=O)NC2=CC=C1	2583	
8.399		draft_86029_00758	NC(=O)C1(CCN(CC1)C(=O)C1CCCCC1)N1CCCCC1	1511014	
8.4		draft_86029_00759	CNC(C)C(=O)C1=CC=CC=C1	1576	
8.407		draft_86029_00760	CCN(CC)CCOC(=O)C1=CC=C(N)C=C1	4914	
8.415		draft_86029_00761	CC(N1C=CC=C1)C(O)=O	712962	
8.416		draft_86029_00762	COC1=CC(NC(C)=O)=CC(OC)=C1OC	199504	
8.419		draft_86029_00763	CC1=CC(=O)NC2=C1C=CC(N)=C2C	333984	
8.426		draft_86029_00764	CC1=C2C=CC3=CC=CN=C3C2=NC=C1	93149	
8.426		draft_86029_00765	CC(C(=O)C1=CC=CC=C1)[N+]1=CC=CC=C1	411750	
8.43		draft_86029_00766	NC1=CC=CC2=C1CCC2	122569	
8.437999999999999		draft_86029_00767	CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC	3450	
8.439		draft_86029_00768	CCCOC(=O)CCNC1=NNC(=O)NC1=O	1555504	
8.44		draft_86029_00769	CC1C(C)C(=O)CCN1C(C)(C)C	4434864	
8.44		draft_86029_00770	CC1(C)CC(=O)C2=C(C1)NCN(CC1=CC=CC=C1)C2	653306	
8.44		draft_86029_00771	CNCCCC1=C(O)C=CC(C)=C1	3098007	
8.4425		draft_86029_00772	OC1=CC(=O)C2=C(N1)C=CC=C2	6864	
8.446		draft_86029_00773	COC1=CC=CC2=C1NCCC2	5200345	
8.446		draft_86029_00774	C(C1=NNN=N1)C1=CC=CC=C1	223451	
8.446		draft_86029_00775	COC(=O)C1=CC=CC(=N1)C(=O)OC	79549	
8.457		draft_86029_00776	NC1=CC=[N+](CC2=CC=CC=C2)C=C1	17255915	
8.457		draft_86029_00777	OC(=O)CC(C(O)=O)C1=CNC2=CC=CC=C12	588708	
8.457		draft_86029_00778	OCC1=CC=C2C=CNC2=C1	2773459	
8.459		draft_86029_00779	CC1=CC=C(CNC(C)(C)C)S1	712684	
8.461		draft_86029_00780	CC1=C(C=CC=C1)C(=O)NC1CC(C)(C)NC(C)(C)C1	651523	
8.467		draft_86029_00781	CCNC1=CC=CC=C1C	7201	
8.4675		draft_86029_00782		3000322	CN1C2CC(CC1C1OC21)OC(=O)[C@H](CO)C1=CC=CC=C1
8.469		draft_86029_00783	COCCNC(=O)CN1C(=O)N(C)C2=CC=CC=C12	2020993	
8.47		draft_86029_00784		707304	CN(C)C1=CC=C(\C=N\NC(=O)CC2=NNC(=O)NC2=O)C=C1
8.471		draft_86029_00785	CCCCCC[N+](C)(C)C	10059492	
8.478		draft_86029_00786	CC(=O)C1=C(C)C2=C(CCCC2=O)N1	26386	
8.48		draft_86029_00787	CC(=O)N1CCC2=C1C=CC(=C2)C(O)=O	5295547	
8.48		draft_86029_00788	NNC1=CC=CC2=C1C=CC=N2	5200451	
8.48		draft_86029_00789		688570	C[C@@H](NCCC1=CC=C(O)C=C1)[C@@H](O)C1=CC=C(O)C=C1
8.491		draft_86029_00790	CN1C(=O)N(C)C2=CC(N3CCCCC3)=C(N)C=C12	5303272	
8.498		draft_86029_00791	CC1=NN=CN1C1=CC=CC=C1	12216908	
8.501		draft_86029_00792	CN1C(=O)N(C)C2=CC=C(C=C2C1=O)C(O)=O	12470973	
8.51		draft_86029_00793	CC(C)C[NH2+]C(CC(O)=O)C1=CC=CC=C1	4916334	
8.512		draft_86029_00794	O=C1CC2=C(N1)C=CC=C2	65531	
8.519		draft_86029_00795	CC1=CC=C(C=C1)N1C=CN=C1	5302935	
8.519		draft_86029_00796	COC1=C(C=CC=C1C)C(=O)NN	720690	
8.520999999999999		draft_86029_00797	CCNC(=O)C1=CC=C(CN2CCC3=CC=CC=C3C2)C=C1	3377275	
8.5215		draft_86029_00798	CC1(C)CC(=O)C=C(C1)NCC1NCCC2=C1C=CC=C2	3954382	
8.53		draft_86029_00799	CCCCCCN(C)C	78090	
8.53		draft_86029_00800	CC1=CC=C(CNC2CCCC2)O1	850919	
8.538499999999999		draft_86029_00801	CN1C2CCC1C(C(C2)OC(=O)C1=CC=CC=C1)C(O)=O	448223	
8.54		draft_86029_00802	NCCCN1CCC2=C1C=CC=C2	6483816	
8.550999999999998		draft_86029_00803	CN1C(CC(=O)NC2CCCCC2)C(=O)N(C)C1=O	4917364	
8.550999999999998		draft_86029_00804	CN(C)CCNC1=CC(=O)CC(C1)C1=CC=CC=C1	1521480	
8.550999999999998		draft_86029_00805	CC1=CC2=NC(NCC3=CC=CN=C3)=C(C)C=C2C=C1	747020	
8.550999999999998		draft_86029_00806	CC1(C)CC(CC(C)(C)N1)NCC(=O)OC1CCCCC1	685333	
8.550999999999998		draft_86029_00807	CC(C)OC(=O)C(C)NC1=NNC(=O)NC1=O	716775	
8.552999999999999		draft_86029_00808		708857	CN1CCCN=C1\C=C\C1=CC=CS1
8.556999999999999		draft_86029_00809	CCC(C)C(N)C(=O)N1CCCC1C(=O)NC(C(C)CC)C(O)=O	3107	
8.559666667		draft_86029_00810	C(NC1=C2C=CC=CC2=NC2=C1CCC2)C1=CC=CN=C1	720936	
8.562000000000001		draft_86029_00811	NC1=C(C=CC2=C1C(=O)C1=C(C=CC=C1)C2=O)S(O)(=O)=O	66522	
8.568000000000001		draft_86029_00812		5490068	OC1=CC2=C(C[C@H]3NCC[C@@]22CCCC[C@@]32O)C=C1
8.591000000000001		draft_86029_00813	COC1=CC=C(N)C(C)=C1C	11094809	
8.591000000000001		draft_86029_00814	O=C(NC1=CC=CC=N1)C1=CC=CC(=C1)N1C(=O)CCC1=O	684775	
8.600999999999999		draft_86029_00815	CN(C)CC1=CC=C(C=C)C=C1	519956	
8.600999999999999		draft_86029_00816	CC(C)CNC(=O)C(=O)NC1CC(C)(C)NC(C)(C)C1	3979357	
8.602		draft_86029_00817	CCCCN(C)CCCC	18855	
8.602		draft_86029_00818	C(NC1=NC=CC=C1)C1=CC=CC=C1	23362	
8.610000000000001		draft_86029_00819		5284569	COC1=C2O[C@H]3C(=O)CC[C@H]4[C@H]5CC(C=C1)=C2C34CCN5C
8.610999999999999		draft_86029_00820	CCN1C(=O)C2C(C)NC3(C2C1=O)C(=O)NC1=C3C=CC=C1	4455503	
8.610999999999999		draft_86029_00821	CC(C)C1=C(NC(=O)CN)C=CC=C1	22690361	
8.612		draft_86029_00822	O=C1NC(=O)C2=C(NCN(C2)C2CCCC2)N1CCC1=CC=CC=C1	1409186	
8.622000000000002		draft_86029_00823	O=C(NN=CC=NNC(=O)C1=NC=CC=C1)C1=NC=CC=C1	1965429	
8.643		draft_86029_00824	CCCC1=CC(N)=C(O)C=C1	721138	
8.6485		draft_86029_00825	C1CC2=C(C=CC=C2)C(N1)C1=CC=CO1	2728181	
8.652		draft_86029_00826	CN1CCN(CC1)C(=O)C1=CC=C(C=C1)N1N=C(C)C2=CC=CC=C2C1=O	5301017	
8.654		draft_86029_00827	CC1=NC2=C(C)C=CC=C2C(C)=C1	87645	
8.654		draft_86029_00828	CN1C(C)=C(C(C)=O)C(C(C)=O)=C1C	706739	
8.654		draft_86029_00829	O=CC1C(=O)NC2=C1C=CC=C2	313655	
8.662		draft_86029_00830	NC(=O)CNC(=O)C1=NC2=CC=CC=C2C=C1	581999	
8.662		draft_86029_00831	CC1=CC(C)=C(CO)C=C1C=NNC(N)=O	679272	
8.672		draft_86029_00832	NCCCSC1=CC=CC=C1	150958	
8.673		draft_86029_00833	CC1CN(C)C(C)CC1NC1=CC=CC=C1	535734	
8.674000000000001		draft_86029_00834	CC1=CC=C2C=CC3=CC=C(C)N=C3C2=N1	65237	
8.675		draft_86029_00835		5491404	OC1[C@H]2N(CC3CCC3)CC[C@@]3(CCCC[C@@]23O)C2=C1C=CC(O)=C2
8.681999999999999		draft_86029_00836		701371	CN1C(\C(=C(\C)N)C(=O)C1=O)C1=CC=CC=C1
8.684		draft_86029_00837	CCCCCNC=O	16217248	
8.687999999999999		draft_86029_00838	COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC	5578	
8.692		draft_86029_00839	COC1=C(OC)C=C(C=C1)C1=C(N)C(=O)NC1=O	684782	
8.692		draft_86029_00840	CC1=CC2=C(NC(=O)CC2)C(N)=C1	51000333	
8.6935		draft_86029_00841	CN(C)C1=CC(=CC=C1)C(O)=O	66837	
8.7065		draft_86029_00842	NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1	5546	
8.713		draft_86029_00843	NC1=CC=C(CC2=CC=NC=C2)C=C1	307158	
8.713		draft_86029_00844	O=C(NCCNC(=O)C1=CC=CC=N1)C1=CC=CC=N1	1996649	
8.713		draft_86029_00845	CN(C)CCCNCC1=CC=C2NC3=C(CCCC3)C2=C1	3487395	
8.713		draft_86029_00846	CC1=CC=CC(NC2=CC(=O)NC(=O)N2)=C1C	308647	
8.715499999999999		draft_86029_00847	O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1	3344	
8.716000000000001		draft_86029_00848	OC(=O)CCCC(=O)NC1=CC=CC=C1	223386	
8.723		draft_86029_00849	CCN(CC)C(=O)N1CCN(CC1)C1=CC=C(N)C=C1	590454	
8.725999999999999		draft_86029_00850	O=CC1=C2C=CC=NC2=CC=C1	3543386	
8.730500000000001		draft_86029_00851	C1CN2CC(N=C2S1)C1=CC=CC=C1	3913	
8.743		draft_86029_00852	CC1CC2=CC=CC=C2N1C(=O)CN1CCN(C)CC1	3157323	
8.744		draft_86029_00853	CC(=NN=C(C)C1=CC(N)=CC=C1)C1=CC(N)=CC=C1	5391974	
8.747000000000002		draft_86029_00854	CCOC(=O)C1C(C)NC(=O)N=C1C	603058	
8.751		draft_86029_00855		5311304	O[C@H]1CC[C@@]2(O)[C@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3CC1CCC1)=C(O)C=C4
8.7525		draft_86029_00856	CC(C)NCC(O)COC1=C2C=CNC2=CC=C1	4828	
8.757		draft_86029_00857	CCC1=C(C)N=C2N(C=CC=C2O)C1=O	12527413	
8.757		draft_86029_00858	CC(=NNC(=O)C[N+]1=CC=CC=C1)C1=CC=CC=C1	16447902	
8.763		draft_86029_00859	C=CCC1(CC=C)CCCCN1	5293335	
8.763		draft_86029_00860	S=C1NN=C(N1)C1CCCCC1	692347	
8.764000000000001		draft_86029_00861	O=C1N(N=CC2=NNN=C12)C1=CC=CC=C1	6419309	
8.767		draft_86029_00862	CCNCC(=O)NC1=C(C)C=CC=C1C	24415	
8.775		draft_86029_00863	CCOC1CCC2CC3C4CCC(O)C5OC1C2C45CCN3C	5359271	
8.783999999999999		draft_86029_00864	CC1(C)CC(CC(C)(C)N1)NC(=O)NC1CCCCC1	7017316	
8.788		draft_86029_00865		7707966	CC(=C)C[C@H]1CC(=C[C@H](CC(C)=C)N1)C(N)(CC=C)CC=C
8.788		draft_86029_00866	CCC(O)(CC)C1=C(N)C=CC=C1	10607441	
8.799000000000001		draft_86029_00867	O1N=C(N=C1C1=CN=CC=N1)C1=CC=NC=C1	8033750	
8.8005		draft_86029_00868		6005	CN1CCC2=C3[C@H]1CC1=C(C(O)=C(O)C=C1)C3=CC=C2
8.804		draft_86029_00869		1268333	CN1CCC(\C=C\C2=CC=CO2)=CC1
8.804		draft_86029_00870	N(C1=CC=CC=C1)C1=C2NC=NC2=NC=N1	71029	
8.809		draft_86029_00871	CC1=CC=CC(NC(N)=S)=N1	685983	
8.814		draft_86029_00872	CC1=CC2=C(C=C1)C(CN1CCNCC1)=CC(=O)O2	941161	
8.814		draft_86029_00873	CCN1C(=O)CC(N2CCC(CC2)N2C(=O)NC3=CC=CC=C23)C1=O	3874997	
8.815499999999998		draft_86029_00874	CC(C)(N)CC1=CC=CC=C1	4771	
8.818999999999999		draft_86029_00875	CN(C)C(=S)NC1=CC=C2N=C(C)C(C)=NC2=C1	682421	
8.818999999999999		draft_86029_00876	CC1=NC(C)=C(NC(=O)NC2=CC=CC=C2)C(C)=C1	729458	
8.821		draft_86029_00877	CN(C)CC1=C(C2=CC=CC=C2)C2=CC=CC=C2C=C1N	672263	
8.824000000000002		draft_86029_00878	CC1=CC(C)=C(C2=CSC(N)=N2)C(C)=C1	16896300	
8.8315		draft_86029_00879	O=C1NC2=C(C=CC=C2)C=C1	6038	
8.834		draft_86029_00880	CCN(CC)CCOC1=C(OC)C=CC=C1	17384451	
8.8435		draft_86029_00881	OC(C1CC2CCN1CC2C=C)C1=C2C=CC=CC2=NC=C1	90454	
8.845		draft_86029_00882	CN1CCC(CC1)OC(=O)CC1=CC=CC=C1	933463	
8.85		draft_86029_00883	O=CC1=CC=C2C=CC=NC2=C1	4712255	
8.85		draft_86029_00884	COC1=CC(C)=C(NC(C)=O)C(C)=C1	5268765	
8.85		draft_86029_00885	CN(C)CCCNC(=O)NC1=C2C=CC=CC2=CC=C1	4187428	
8.860999999999999		draft_86029_00886	CNC(=S)N1CCCCC1	698350	
8.865		draft_86029_00887	OCC1=C(CNC2CCCCC2)C=CC=C1	693135	
8.875		draft_86029_00888	CN1C(=O)N(C)C(=O)N(CC(=O)N2CCCCC2)C1=O	671273	
8.875		draft_86029_00889	CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2N	3904555	
8.885		draft_86029_00890	CN1CCN(CC1)C(=O)C1=C(NC(=O)C2=CC=C(C)C=C2)C=CC=C1	673753	
8.892		draft_86029_00891	CSC1=NN=C(C)C(C)=N1	202006	
8.892		draft_86029_00892	COC1=CC=CC=C1OCC(=O)N1CCNC1=O	674546	
8.892		draft_86029_00893	NC1=CC=C2NC3=C(CCCC3)C2=C1	14118	
8.895000000000001		draft_86029_00894		1590035	COC(=O)CCN[C@H](C)CC1=CC=CC=C1
8.91		draft_86029_00895		54682938	CN(C)[C@H]1C2CC3C(C(=O)C4=C(C=CC=C4O)[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(=O)NCN2CCCC2)C1=O
8.912		draft_86029_00896	CC1=CC=C(NC2=NCCCS2)C=C1	609626	
8.912		draft_86029_00897	CCN(CC1=CC=NC=C1)C(=S)NC1=CC=CC=C1	714727	
8.9195		draft_86029_00898	CN1C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1	3661	
8.923		draft_86029_00899	CN1N(C(=O)C(N=CC2=CC=NC=C2)=C1C)C1=CC=CC=C1	544872	
8.925		draft_86029_00900	CC(C)CNCC1=C(C)SC(C)=C1CNCC(C)C	45490155	
8.925		draft_86029_00901	COC(=O)CN1C(=O)N(C)C2=C1N(C)C(=O)N(C)C2=O	746110	
8.925999999999998		draft_86029_00902		5920104	CC1=C(CCC(=O)N\N=C\C2=C(C)NC3=CC=CC=C23)C(=O)NN1
8.932500000000001		draft_86029_00903	CC(CCC1=CC=C(O)C=C1)NCC(O)C1=CC=C(O)C=C1	56052	
8.933		draft_86029_00904	CC1=C(C)N=C(C=C1)C1=CC=CC=C1	1510337	
8.935		draft_86029_00905	NC1=CC(=O)NC(=S)N1C1CCCC1	19614622	
8.936333333		draft_86029_00906	CC1=NN(C(=O)C1C=O)C1=CC=C(C)C=C1	671054	
8.9385		draft_86029_00907	CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1	36811	
8.943000000000001		draft_86029_00908	C1=CC=C2N=CC=NC2=C1	7045	
8.943000000000001		draft_86029_00909	CC1=C(C)C2=C(CCCC2=O)N1	22495	
8.943000000000001		draft_86029_00910	COC1=CC=C(OC)C2=C(C)C=C(C)N=C12	301207	
8.946		draft_86029_00911	S=C1NC2(CCCC2)C2CCCC2=N1	9429848	
8.956		draft_86029_00912	C(CC1=CC=CC=C1)N(CC1=CC=NC=C1)CC1=CC=CC=N1	25910231	
8.96		draft_86029_00913	O=C(NN=CC1=CC=CC=C1)C1=CC=NC=C1	456701	
8.965		draft_86029_00914	NC1=CC=CC=C1OCCOC1=C(N)C=CC=C1	1811074	
8.965		draft_86029_00915	CC(=O)NC1=CC=C(C=C1)C(=O)NCC1=CC=CO1	690426	
8.972000000000001		draft_86029_00916		5789	CC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O
8.982		draft_86029_00917	CN(C)CCOC(C)(C1=CC=CC=C1)C1=NC=CC=C1	3162	
8.9835		draft_86029_00918	CN(C)C(=O)C1=CC=CC=C1	11916	
8.985000000000001		draft_86029_00919	CC1CC(C)(C)NC2=C1C=CC=C2O	1263626	
8.985999999999999		draft_86029_00920	CC1=CC2=C(N)C3=C(C)C=C(C)N=C3N=C2C=C1	617041	
8.985999999999999		draft_86029_00921	O=C(CN1CCC2=C(C1)C=CC=C2)NC1CCCC1	2123034	
8.988		draft_86029_00922	CNC(C)(C)CC1=CC=CC=C1	3677	
8.995000000000001		draft_86029_00923	CN1C(=O)N(C)C2=C1C=CC(=C2)C(C)=O	17139289	
8.995000000000001		draft_86029_00924	OP(=O)(CCC1=CC=CC=C1)CN1CCCCCC1=O	691195	
8.996		draft_86029_00925	CC1(C)CC2=C(C=CC=C2)C(CC=C)N1	3100301	
8.996		draft_86029_00926	CC(C)C1=CC=C(N)C=C1	7464	
8.996		draft_86029_00927	CC1(C)CC(CC(C)(C)N1)NC(=S)NC1=CC=CC=C1	840727	
9.006		draft_86029_00928	N1C2=CC=CC=C2N=C1C1=CC=CC=C1	12855	
9.008999999999999		draft_86029_00929	OC(=O)CC(NC(=O)OCC1=CC=CC=C1)C(O)=O	70855	
9.016		draft_86029_00930	CC(C)CC1=C(C)NC(=S)N1	4912832	
9.016		draft_86029_00931	CN(C1CC(C)(C)N(C)C(C)(C)C1)C(=O)CCCN1C(=O)C2=CC=CC=C2C1=O	1272698	
9.016		draft_86029_00932	CC(N)C(=O)NC1=CC=C2C=CC=CC2=C1	2724370	
9.017		draft_86029_00933	CC(C)(C)NC1=C2C=CC=CC2=NC=N1	5330900	
9.017		draft_86029_00934	CC(=O)NC1=NN(C(=S)N1)C1=CC=CC=C1	679158	
9.026		draft_86029_00935	CC1=NC2=C(C=CC=C2)C(=O)O1	68236	
9.026		draft_86029_00936	COC(=O)CCC1=CC(N)=C(C)C=C1	46786390	
9.032		draft_86029_00937		76506	CCOC(=O)[C@@H](N)CC1=CC=CC=C1
9.037		draft_86029_00938	CCCCN(CCCC)CC#C	138732	
9.037		draft_86029_00939	CCCC1=CC=C(N)C=C1	75908	
9.047		draft_86029_00940	NC(=O)C1=CC2=CC=CC=C2O1	687121	
9.047		draft_86029_00941	NC(=O)C1=CC=CC=C1NC(=O)CN1C=NC2=C(C=CC=C2)C1=O	1511766	
9.050999999999998		draft_86029_00942	O=C1CCN(N1)C1=CC=CC=C1	7090	
9.058		draft_86029_00943	CC1=C(NC(=S)N1)C1=CC=CC=C1	16763414	
9.068000000000001		draft_86029_00944	N1C=C2C=CC=CC2=N1	9221	
9.068000000000001		draft_86029_00945	NC1=CC=C(C=C1)C(O)(C1=CC=C(N)C=C1)C1=CC=C(N)C=C1	10084	
9.078		draft_86029_00946	S1C=CC=C1C1=CC=CN=C1	595145	
9.078		draft_86029_00947	CC1=C(CCNC(N)=O)C2=CC=CC=C2N1	671969	
9.0875		draft_86029_00948	CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1	33624	
9.088		draft_86029_00949	CN1C(C)=CC=C1C1=NNN=N1	1503577	
9.088		draft_86029_00950	CC1=CC=CC(C=NNC(=O)C[N+]2=CC=CC=C2)=C1	16447961	
9.09		draft_86029_00951	CCC(NC)C1=C(OC)C=CC=C1	71472	
9.093		draft_86029_00952	NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1	7099	
9.096499999999999		draft_86029_00953	CCC1(CC)C(=O)NCC(C)C1=O	4162	
9.097000000000001		draft_86029_00954	O=C(CC1NC(=O)N(C2CCCCC2)C1=O)NC1=CC=CN=C1	38112581	
9.099		draft_86029_00955	COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C	1065	
9.107		draft_86029_00956	NC(=O)N1CCC(CCCC2CCN(CC2)C(N)=O)CC1	116852	
9.116999999999999		draft_86029_00957	CN1C(=O)C=C(O)C2=C1C=CC=C2	4102778	
9.118		draft_86029_00958	COC1=C(C=CC=C1)N1C(=O)N2CCCCN2C1=O	45490262	
9.118		draft_86029_00959	O=C(NCC1=NNC(=O)C2=CC=CC=C12)C(NC(=O)C1=CC=CO1)=CC1=CC=CO1	1507255	
9.120000000000001		draft_86029_00960	C1COC2=CC(NC3=NCCCCC3)=CC=C2O1	921682	
9.127999999999998		draft_86029_00961	CC1=C(C=C(C)[N+](C)=C1)C1=CC=CC=C1	1239121	
9.129999999999999		draft_86029_00962	CC1=CC(C)=C(N)C(C)=C1	6913	
9.149000000000001		draft_86029_00963	CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C	2123	
